货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,689.7,684.09,692.62,692.62,690.06,2018-12-24 09:41:20
美元,689.8,684.19,692.72,692.72,690.06,2018-12-24 09:40:16
美元,689.75,684.14,692.67,692.67,690.06,2018-12-24 09:38:58
美元,689.69,684.08,692.61,692.61,690.06,2018-12-24 09:38:47
美元,689.65,684.04,692.57,692.57,690.06,2018-12-24 09:38:00
美元,689.55,683.94,692.47,692.47,690.06,2018-12-24 09:36:25
美元,689.5,683.89,692.42,692.42,690.06,2018-12-24 09:35:16
美元,689.6,683.99,692.52,692.52,690.06,2018-12-24 09:30:53
美元,689.5,683.89,692.42,692.42,690.06,2018-12-24 09:30:44
美元,689.4,683.79,692.32,692.32,690.06,2018-12-24 09:27:17
美元,689.4,683.79,692.32,692.32,690.06,2018-12-24 09:27:11
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 09:17:27
美元,689.9,684.29,692.82,692.82,688.25,2018-12-24 09:17:05
美元,689.5,683.89,692.42,692.42,688.25,2018-12-24 09:17:21
美元,689.7,684.09,692.62,692.62,688.25,2018-12-24 09:17:13
美元,690,684.39,692.92,692.92,688.25,2018-12-24 09:16:59
美元,689.8,684.19,692.72,692.72,688.25,2018-12-24 09:16:50
美元,689.6,683.99,692.52,692.52,688.25,2018-12-24 09:16:38
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 09:06:21
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 08:30:13
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 08:01:40
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 07:51:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 05:56:48
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-24 00:00:05
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-23 00:00:05
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 10:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 05:57:36
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 05:30:00
美元,689.4,683.79,692.32,692.32,688.25,2018-12-22 00:54:59
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 22:41:28
美元,689.2,683.6,692.12,692.12,688.25,2018-12-22 00:00:05
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 22:41:28
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 22:41:28
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 22:07:45
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 22:03:05
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 22:01:14
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 21:56:09
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 21:45:15
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 21:42:59
美元,689.3,683.69,692.22,692.22,688.25,2018-12-21 21:06:57
美元,689.3,683.69,692.22,692.22,688.25,2018-12-21 20:47:06
美元,689.3,683.69,692.22,692.22,688.25,2018-12-21 20:38:45
美元,689.3,683.69,692.22,692.22,688.25,2018-12-21 19:39:03
美元,689.3,683.69,692.22,692.22,688.25,2018-12-21 19:10:58
美元,689.3,683.69,692.22,692.22,688.25,2018-12-21 18:21:17
美元,689.2,683.6,692.12,692.12,688.25,2018-12-21 17:50:09
美元,689.25,683.64,692.17,692.17,688.25,2018-12-21 17:16:16
美元,689.15,683.55,692.07,692.07,688.25,2018-12-21 17:04:20
美元,689.1,683.5,692.02,692.02,688.25,2018-12-21 16:59:08
美元,689.05,683.45,691.97,691.97,688.25,2018-12-21 16:51:04
美元,689,683.4,691.92,691.92,688.25,2018-12-21 16:42:51
美元,688.95,683.35,691.87,691.87,688.25,2018-12-21 16:42:20
美元,688.9,683.3,691.82,691.82,688.25,2018-12-21 16:30:48
美元,689,683.4,691.92,691.92,688.25,2018-12-21 16:27:16
美元,689,683.4,691.92,691.92,688.25,2018-12-21 16:24:50
美元,688.95,683.35,691.87,691.87,688.25,2018-12-21 16:24:38
美元,688.83,683.23,691.75,691.75,688.25,2018-12-21 16:22:14
美元,688.83,683.23,691.75,691.75,688.25,2018-12-21 16:21:53
美元,688.81,683.21,691.73,691.73,688.25,2018-12-21 16:21:18
美元,688.75,683.15,691.67,691.67,688.25,2018-12-21 16:15:40
美元,688.9,683.3,691.82,691.82,688.25,2018-12-21 16:13:57
美元,689,683.4,691.92,691.92,688.25,2018-12-21 16:08:26
美元,688.9,683.3,691.82,691.82,688.25,2018-12-21 16:07:28
美元,688.8,683.2,691.72,691.72,688.25,2018-12-21 16:06:43
美元,688.7,683.1,691.62,691.62,688.25,2018-12-21 16:06:01
美元,688.6,683,691.52,691.52,688.25,2018-12-21 16:02:31
美元,688.55,682.95,691.47,691.47,688.25,2018-12-21 16:02:05
美元,688.5,682.9,691.42,691.42,688.25,2018-12-21 15:56:17
美元,688.45,682.85,691.37,691.37,688.25,2018-12-21 15:52:55
美元,688.35,682.75,691.27,691.27,688.25,2018-12-21 15:51:09
美元,688.4,682.8,691.32,691.32,688.25,2018-12-21 15:46:12
美元,688.25,682.65,691.17,691.17,688.25,2018-12-21 15:46:04
美元,688.15,682.56,691.07,691.07,688.25,2018-12-21 15:29:00
美元,688.23,682.63,691.15,691.15,688.25,2018-12-21 15:23:50
美元,688.3,682.7,691.22,691.22,688.25,2018-12-21 15:17:45
美元,688.2,682.61,691.12,691.12,688.25,2018-12-21 15:16:32
美元,688.1,682.51,691.02,691.02,688.25,2018-12-21 15:13:50
美元,688.15,682.56,691.07,691.07,688.25,2018-12-21 15:11:04
美元,688.1,682.51,691.02,691.02,688.25,2018-12-21 15:06:19
美元,688.2,682.61,691.12,691.12,688.25,2018-12-21 15:02:57
美元,688.25,682.65,691.17,691.17,688.25,2018-12-21 14:58:16
美元,688.3,682.7,691.22,691.22,688.25,2018-12-21 14:56:26
美元,688.35,682.75,691.27,691.27,688.25,2018-12-21 14:54:05
美元,688.3,682.7,691.22,691.22,688.25,2018-12-21 14:50:18
美元,688.38,682.78,691.3,691.3,688.25,2018-12-21 14:48:33
美元,688.44,682.84,691.36,691.36,688.25,2018-12-21 14:46:24
美元,688.54,682.94,691.46,691.46,688.25,2018-12-21 14:43:58
美元,688.6,683,691.52,691.52,688.25,2018-12-21 14:39:30
美元,688.7,683.1,691.62,691.62,688.25,2018-12-21 14:37:24
美元,688.69,683.09,691.61,691.61,688.25,2018-12-21 14:36:11
美元,688.75,683.15,691.67,691.67,688.25,2018-12-21 14:36:21
美元,688.65,683.05,691.57,691.57,688.25,2018-12-21 14:36:09
美元,688.62,683.02,691.54,691.54,688.25,2018-12-21 14:35:30
美元,688.55,682.95,691.47,691.47,688.25,2018-12-21 14:32:50
美元,688.5,682.9,691.42,691.42,688.25,2018-12-21 14:32:10
美元,688.45,682.85,691.37,691.37,688.25,2018-12-21 14:31:37
美元,688.4,682.8,691.32,691.32,688.25,2018-12-21 14:23:54
美元,688.35,682.75,691.27,691.27,688.25,2018-12-21 14:20:02
美元,688.4,682.8,691.32,691.32,688.25,2018-12-21 14:16:47
美元,688.5,682.9,691.42,691.42,688.25,2018-12-21 14:15:24
美元,688.4,682.8,691.32,691.32,688.25,2018-12-21 14:13:15
美元,688.28,682.68,691.2,691.2,688.25,2018-12-21 14:13:00
美元,688.12,682.53,691.04,691.04,688.25,2018-12-21 14:12:28
美元,688.06,682.47,690.98,690.98,688.25,2018-12-21 14:11:46
美元,688.02,682.43,690.94,690.94,688.25,2018-12-21 14:10:27
美元,688.02,682.43,690.94,690.94,688.25,2018-12-21 14:04:31
美元,688.02,682.43,690.94,690.94,688.25,2018-12-21 13:56:26
美元,687.95,682.36,690.87,690.87,688.25,2018-12-21 13:47:57
美元,688,682.41,690.92,690.92,688.25,2018-12-21 13:46:38
美元,688.1,682.51,691.02,691.02,688.25,2018-12-21 13:46:08
美元,688.08,682.49,691,691,688.25,2018-12-21 13:46:02
美元,688.13,682.54,691.05,691.05,688.25,2018-12-21 13:42:18
美元,688.08,682.49,691,691,688.25,2018-12-21 13:42:09
美元,687.99,682.4,690.91,690.91,688.25,2018-12-21 13:40:00
美元,687.94,682.35,690.86,690.86,688.25,2018-12-21 13:37:12
美元,687.88,682.29,690.8,690.8,688.25,2018-12-21 13:35:03
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 13:34:32
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 13:33:13
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 13:31:18
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 12:26:16
美元,687.65,682.06,690.57,690.57,688.25,2018-12-21 12:08:43
美元,687.65,682.06,690.57,690.57,688.25,2018-12-21 11:44:22
美元,687.62,682.03,690.54,690.54,688.25,2018-12-21 11:40:27
美元,687.55,681.96,690.47,690.47,688.25,2018-12-21 11:32:08
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 11:24:13
美元,687.65,682.06,690.57,690.57,688.25,2018-12-21 11:21:53
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 11:11:13
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 11:05:47
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 11:03:09
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 11:01:36
美元,687.7,682.11,690.62,690.62,688.25,2018-12-21 10:57:20
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 10:57:13
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 10:55:53
美元,687.85,682.26,690.77,690.77,688.25,2018-12-21 10:54:55
美元,687.9,682.31,690.82,690.82,688.25,2018-12-21 10:46:15
美元,687.95,682.36,690.87,690.87,688.25,2018-12-21 10:40:17
美元,688,682.41,690.92,690.92,688.25,2018-12-21 10:35:52
美元,687.95,682.36,690.87,690.87,688.25,2018-12-21 10:35:11
美元,688,682.41,690.92,690.92,688.25,2018-12-21 10:34:16
美元,688.05,682.46,690.97,690.97,688.25,2018-12-21 10:34:10
美元,688.1,682.51,691.02,691.02,688.25,2018-12-21 10:30:56
美元,688.18,682.59,691.1,691.1,688.25,2018-12-21 10:30:00
美元,688.18,682.59,691.1,691.1,688.25,2018-12-21 10:30:00
美元,688.18,682.59,691.1,691.1,688.25,2018-12-21 10:30:00
美元,688.18,682.59,691.1,691.1,688.25,2018-12-21 10:27:58
美元,688.08,682.49,691,691,688.25,2018-12-21 10:27:04
美元,688,682.41,690.92,690.92,688.25,2018-12-21 10:25:58
美元,687.95,682.36,690.87,690.87,688.25,2018-12-21 10:23:19
美元,687.9,682.31,690.82,690.82,688.25,2018-12-21 10:20:50
美元,687.85,682.26,690.77,690.77,688.25,2018-12-21 10:20:04
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 10:18:37
美元,687.85,682.26,690.77,690.77,688.25,2018-12-21 10:15:27
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 10:15:06
美元,687.85,682.26,690.77,690.77,688.25,2018-12-21 10:14:07
美元,687.9,682.31,690.82,690.82,688.25,2018-12-21 10:13:13
美元,687.85,682.26,690.77,690.77,688.25,2018-12-21 10:12:08
美元,687.8,682.21,690.72,690.72,688.25,2018-12-21 10:09:22
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 10:07:15
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 10:07:15
美元,687.81,682.22,690.73,690.73,688.25,2018-12-21 10:05:08
美元,687.76,682.17,690.68,690.68,688.25,2018-12-21 10:04:57
美元,687.68,682.09,690.6,690.6,688.25,2018-12-21 10:03:49
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 10:02:25
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 10:02:14
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 10:00:25
美元,687.55,681.96,690.47,690.47,688.25,2018-12-21 09:58:20
美元,687.51,681.91,690.42,690.42,688.25,2018-12-21 09:58:03
美元,687.55,681.96,690.47,690.47,688.25,2018-12-21 09:56:23
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 09:55:40
美元,687.65,682.06,690.57,690.57,688.25,2018-12-21 09:54:58
美元,687.7,682.11,690.62,690.62,688.25,2018-12-21 09:49:53
美元,687.65,682.06,690.57,690.57,688.25,2018-12-21 09:48:53
美元,687.7,682.11,690.62,690.62,688.25,2018-12-21 09:48:08
美元,687.75,682.16,690.67,690.67,688.25,2018-12-21 09:47:06
美元,687.68,682.09,690.6,690.6,688.25,2018-12-21 09:46:40
美元,687.6,682.01,690.52,690.52,688.25,2018-12-21 09:46:05
美元,687.5,681.9,690.41,690.41,688.25,2018-12-21 09:44:56
美元,687.41,681.81,690.32,690.32,688.25,2018-12-21 09:44:24
美元,687.36,681.76,690.27,690.27,688.25,2018-12-21 09:44:06
美元,687.41,681.81,690.32,690.32,688.25,2018-12-21 09:43:15
美元,687.36,681.76,690.27,690.27,688.25,2018-12-21 09:41:15
美元,687.29,681.69,690.2,690.2,688.25,2018-12-21 09:39:52
美元,687.33,681.73,690.24,690.24,688.25,2018-12-21 09:39:34
美元,687.27,681.67,690.18,690.18,688.25,2018-12-21 09:39:22
美元,687.17,681.58,690.08,690.08,688.25,2018-12-21 09:39:12
美元,687.11,681.52,690.02,690.02,688.25,2018-12-21 09:33:40
美元,687.16,681.57,690.07,690.07,688.25,2018-12-21 09:33:21
美元,687.11,681.52,690.02,690.02,688.25,2018-12-21 09:32:39
美元,687.21,681.62,690.12,690.12,688.25,2018-12-21 09:32:01
美元,687.71,682.12,690.63,690.63,688.25,2018-12-21 09:28:20
美元,687.7,682.11,690.62,690.62,688.25,2018-12-21 09:26:54
美元,688.2,682.61,691.12,691.12,688.25,2018-12-21 09:26:49
美元,688.2,682.61,691.12,691.12,688.25,2018-12-21 09:21:21
美元,688.2,682.61,691.12,691.12,688.25,2018-12-21 09:21:07
美元,688.2,682.61,691.12,691.12,689.36,2018-12-21 09:18:59
美元,688.4,682.8,691.32,691.32,689.36,2018-12-21 09:18:52
美元,688.6,683,691.52,691.52,689.36,2018-12-21 09:18:46
美元,688.5,682.9,691.42,691.42,689.36,2018-12-21 09:18:40
美元,688.3,682.7,691.22,691.22,689.36,2018-12-21 09:18:35
美元,688.1,682.51,691.02,691.02,689.36,2018-12-21 09:18:30
美元,687.9,682.31,690.82,690.82,689.36,2018-12-21 09:03:53
美元,687.9,682.31,690.82,690.82,689.36,2018-12-21 08:33:37
美元,687.7,682.11,690.62,690.62,689.36,2018-12-21 08:26:22
美元,687.7,682.11,690.62,690.62,689.36,2018-12-21 07:29:10
美元,687.51,681.91,690.42,690.42,689.36,2018-12-21 07:28:27
美元,687.31,681.71,690.22,690.22,689.36,2018-12-21 06:50:22
美元,687.31,681.71,690.22,690.22,689.36,2018-12-21 05:30:00
美元,687.31,681.71,690.22,690.22,689.36,2018-12-21 05:30:00
美元,687.31,681.71,690.22,690.22,689.36,2018-12-21 05:30:00
美元,687.31,681.71,690.22,690.22,689.36,2018-12-21 00:52:11
美元,687.31,681.71,690.22,690.22,689.36,2018-12-21 00:00:05
美元,687.31,681.71,690.22,690.22,689.36,2018-12-20 23:29:51
美元,687.31,681.71,690.22,690.22,689.36,2018-12-20 23:29:51
美元,687.31,681.71,690.22,690.22,689.36,2018-12-20 23:29:51
美元,687.21,681.62,690.12,690.12,689.36,2018-12-20 23:20:42
美元,687.11,681.52,690.02,690.02,689.36,2018-12-20 23:01:00
美元,687.26,681.66,690.17,690.17,689.36,2018-12-20 22:44:42
美元,687.16,681.57,690.07,690.07,689.36,2018-12-20 22:34:11
美元,687.31,681.71,690.22,690.22,689.36,2018-12-20 22:22:53
美元,687.41,681.81,690.32,690.32,689.36,2018-12-20 21:40:08
美元,687.41,681.81,690.32,690.32,689.36,2018-12-20 21:29:07
美元,687.41,681.81,690.32,690.32,689.36,2018-12-20 21:26:08
美元,687.41,681.81,690.32,690.32,689.36,2018-12-20 19:58:09
美元,687.41,681.81,690.32,690.32,689.36,2018-12-20 19:06:16
美元,687.46,681.86,690.37,690.37,689.36,2018-12-20 18:59:25
美元,687.46,681.86,690.37,690.37,689.36,2018-12-20 18:41:08
美元,687.46,681.86,690.37,690.37,689.36,2018-12-20 18:23:05
美元,687.46,681.86,690.37,690.37,689.36,2018-12-20 18:06:45
美元,687.46,681.86,690.37,690.37,689.36,2018-12-20 17:54:46
美元,687.65,682.06,690.57,690.57,689.36,2018-12-20 17:48:15
美元,687.65,682.06,690.57,690.57,689.36,2018-12-20 17:36:22
美元,687.51,681.91,690.42,690.42,689.36,2018-12-20 17:31:01
美元,687.55,681.96,690.47,690.47,689.36,2018-12-20 17:24:29
美元,687.6,682.01,690.52,690.52,689.36,2018-12-20 17:24:21
美元,687.7,682.11,690.62,690.62,689.36,2018-12-20 17:24:08
美元,687.7,682.11,690.62,690.62,689.36,2018-12-20 17:17:59
美元,687.9,682.31,690.82,690.82,689.36,2018-12-20 17:16:45
美元,688.02,682.43,690.94,690.94,689.36,2018-12-20 17:14:35
美元,688,682.41,690.92,690.92,689.36,2018-12-20 17:14:29
美元,688.1,682.51,691.02,691.02,689.36,2018-12-20 17:14:13
美元,688.1,682.51,691.02,691.02,689.36,2018-12-20 17:11:48
美元,688.2,682.61,691.12,691.12,689.36,2018-12-20 17:11:12
美元,688.5,682.9,691.42,691.42,689.36,2018-12-20 17:08:20
美元,688.56,682.96,691.48,691.48,689.36,2018-12-20 16:49:36
美元,688.5,682.9,691.42,691.42,689.36,2018-12-20 16:38:53
美元,688.45,682.85,691.37,691.37,689.36,2018-12-20 16:30:53
美元,688.45,682.85,691.37,691.37,689.36,2018-12-20 16:28:50
美元,688.4,682.8,691.32,691.32,689.36,2018-12-20 16:28:11
美元,688.35,682.75,691.27,691.27,689.36,2018-12-20 16:21:39
美元,688.4,682.8,691.32,691.32,689.36,2018-12-20 16:21:32
美元,688.45,682.85,691.37,691.37,689.36,2018-12-20 16:20:30
美元,688.5,682.9,691.42,691.42,689.36,2018-12-20 16:10:27
美元,688.55,682.95,691.47,691.47,689.36,2018-12-20 16:09:18
美元,688.6,683,691.52,691.52,689.36,2018-12-20 16:06:38
美元,688.7,683.1,691.62,691.62,689.36,2018-12-20 16:03:02
美元,688.75,683.15,691.67,691.67,689.36,2018-12-20 15:54:37
美元,688.9,683.3,691.82,691.82,689.36,2018-12-20 15:50:58
美元,688.9,683.3,691.82,691.82,689.36,2018-12-20 15:46:40
美元,688.86,683.26,691.78,691.78,689.36,2018-12-20 15:46:06
美元,688.8,683.2,691.72,691.72,689.36,2018-12-20 15:44:14
美元,688.86,683.26,691.78,691.78,689.36,2018-12-20 15:41:53
美元,688.92,683.32,691.84,691.84,689.36,2018-12-20 15:39:41
美元,688.87,683.27,691.79,691.79,689.36,2018-12-20 15:36:15
美元,688.92,683.32,691.84,691.84,689.36,2018-12-20 15:34:05
美元,688.98,683.38,691.9,691.9,689.36,2018-12-20 15:32:46
美元,689.02,683.42,691.94,691.94,689.36,2018-12-20 15:31:18
美元,688.9,683.3,691.82,691.82,689.36,2018-12-20 15:29:08
美元,688.85,683.25,691.77,691.77,689.36,2018-12-20 15:28:54
美元,688.76,683.16,691.68,691.68,689.36,2018-12-20 15:27:33
美元,688.69,683.09,691.61,691.61,689.36,2018-12-20 15:25:37
美元,688.62,683.02,691.54,691.54,689.36,2018-12-20 15:22:27
美元,688.7,683.1,691.62,691.62,689.36,2018-12-20 15:20:26
美元,688.75,683.15,691.67,691.67,689.36,2018-12-20 15:20:02
美元,688.86,683.26,691.78,691.78,689.36,2018-12-20 15:09:32
美元,688.86,683.26,691.78,691.78,689.36,2018-12-20 15:04:02
美元,688.8,683.2,691.72,691.72,689.36,2018-12-20 15:03:03
美元,688.75,683.15,691.67,691.67,689.36,2018-12-20 15:00:34
美元,688.69,683.09,691.61,691.61,689.36,2018-12-20 15:00:15
美元,688.6,683,691.52,691.52,689.36,2018-12-20 14:58:10
美元,688.6,683,691.52,691.52,689.36,2018-12-20 14:55:50
